Date,Prior,Open,High,Low,Close,Change,%Change,Average,Bid,Offer,AOM Volume (k.Shares),AOM Value (M.Baht),TR Volume (k.Shares),TR Value (M.Baht),Total Volume (k.Shares),Total Value (M.Baht),NVDR Buy Value (M.Baht),NVDR Sell Value (M.Baht),NVDR Net Value (M.Baht),P/E,PEG,P/BV,BVPS (Baht),%Dividend Yield,%12M Dividend Yield,Market Cap. (M.Baht),%Volume Turnover,ROI,Beta,Par (Baht),Listed Shares,Trading Sign,Benefit Sign
16/1/2018,83.25,84,84.5,83.75,84,0.75,0.900900901,84.05334193,83.75,84,8022.3,674.301125,-,-,8022.58,674.324645,64.357305,143.4780088,-79.12070375,28.01,-,6.33,13.27,0.99000001,-,376992,0.180000007,-,-,0.5,4488000000,-,-
15/1/2018,82.75,82.75,84,82.25,83.25,0.5,0.604229607,83.25977215,83,83.25,5832.9,485.645925,-,-,5833.03,485.6567835,65.5942,146.849725,-81.255525,27.76,-,6.27,13.27,1,-,373626,0.129999995,-,-,0.5,4488000000,-,-
12/1/2018,82,82,84.25,82,82.75,0.75,0.914634146,83.30825312,82.75,83,7760.1,646.480375,-,-,7760.62,646.523763,116.10158,129.9154,-13.81382,27.59,-,6.24,13.27,1,-,371382,0.170000002,-,-,0.5,4488000000,-,-
11/1/2018,82,82.25,82.75,81.25,82,0,0,81.91413871,82,82.25,5894.1,482.810125,-,-,5894.244,482.8219238,149.1992078,52.57825,96.62095775,27.34,-,6.18,13.27,1.00999999,-,368016,0.129999995,-,-,0.5,4488000000,-,-
10/1/2018,81.75,82,83,81.25,82,0.25,0.305810398,82.23247443,82,82.25,7744.4,636.841175,-,-,7744.774,636.8719423,150.2751235,214.30715,-64.0320265,27.34,-,6.18,13.27,1.00999999,-,368016,0.170000002,-,-,0.5,4488000000,-,-
9/1/2018,82,82,83,80.75,81.75,-0.25,-0.304878049,81.80144174,81.5,81.75,6856.3,560.855225,-,-,6857.187,560.92774,175.501775,114.440241,61.061534,27.26,-,6.16,13.27,1.019999981,-,366894,0.150000006,-,-,0.5,4488000000,-,-
8/1/2018,83.25,83,84,82,82,-1.25,-1.501501502,83.06388716,82,82.25,7380.2,613.0281,-,-,7380.966,613.0918455,103.9732,220.4132,-116.44,27.34,-,6.18,13.27,1.00999999,-,368016,0.170000002,-,-,0.5,4488000000,-,-
5/1/2018,84.75,84.75,85,82.75,83.25,-1.5,-1.769911504,83.72444267,83.25,83.75,10868.7,909.97585,-,-,10869.12,910.0109588,192.588825,139.498425,53.0904,27.76,-,6.27,13.27,1,-,373626,0.239999995,-,-,0.5,4488000000,-,-
4/1/2018,85.5,86,86,83.75,84.75,-0.75,-0.877192982,84.82982294,84.5,84.75,7285.5,618.027675,-,-,7286.203,618.0873005,158.707925,196.555225,-37.8473,28.26,-,6.39,13.27,0.980000019,-,380358,0.159999996,-,-,0.5,4488000000,-,-
3/1/2018,85.25,86.25,86.25,84,85.5,0.25,0.293255132,85.08588256,85.25,85.5,7763.8,660.589775,-,-,7764.457,660.6455588,235.022325,169.978475,65.04385,28.51,-,6.44,13.27,0.970000029,-,383724,0.170000002,-,-,0.5,4488000000,-,-
29/12/2017,84.5,84.5,85.25,83,85.25,0.75,0.887573964,84.27597999,85,85.25,7354.7,619.82455,211.9,17.8580844,7566.998,637.7158177,124.331375,113.759826,10.571549,28.42,-,6.42,13.27,0.970000029,-,382602,0.170000002,-,-,0.5,4488000000,-,-
28/12/2017,85.25,85.5,86,82.25,84.5,-0.75,-0.879765396,83.76342067,84.25,84.5,8893,744.9081,-,-,8893.492,744.9495818,198.736825,262.009405,-63.27258,28.17,-,6.37,13.27,0.980000019,-,379236,0.200000003,-,-,0.5,4488000000,-,-
27/12/2017,84,84.25,87,84,85.25,1.25,1.488095238,85.65360334,85.25,85.5,7452.8,638.359175,-,-,7453.57,638.425307,129.6220105,91.816075,37.8059355,28.42,-,6.42,13.27,0.970000029,-,382602,0.170000002,-,-,0.5,4488000000,-,-
26/12/2017,82.75,82.75,84.5,82.75,84,1.25,1.510574018,83.74240548,84,84.25,4118.1,344.8596,39.2,3.467632,4157.625,348.3543155,119.1007,48.431725,70.668975,28.01,-,6.33,13.27,0.99000001,-,376992,0.090000004,-,-,0.5,4488000000,-,-
25/12/2017,82.75,83.25,83.25,82.25,82.75,0,0,82.79021625,82.5,82.75,1812.7,150.073825,-,-,1812.914,150.0916338,90.34853375,10.711725,79.63680875,27.59,-,6.24,13.27,1,-,371382,0.039999999,-,-,0.5,4488000000,-,-
22/12/2017,81.75,82.25,83.5,82,82.75,1,1.22324159,82.85253966,82.75,83,4431.7,367.1776,-,-,4431.999,367.202331,126.0267,65.74215,60.28455,27.59,-,6.24,13.27,1,-,371382,0.100000001,-,-,0.5,4488000000,-,-
21/12/2017,82.5,82.5,83.5,81.5,81.75,-0.75,-0.909090909,82.34570015,81.75,82,5124.6,421.988775,180,14.85,5304.904,436.8638665,124.8514823,62.0216,62.82988225,27.26,-,6.16,13.27,1.019999981,-,366894,0.119999997,-,-,0.5,4488000000,-,-
20/12/2017,82.25,82.5,83,82,82.5,0.25,0.303951368,82.64360828,82.5,82.75,2800.5,231.443425,-,-,2800.581,231.450093,48.054825,57.90465,-9.849825,27.51,-,6.22,13.27,1.00999999,-,370260,0.059999999,-,-,0.5,4488000000,-,-
19/12/2017,83.25,83.5,83.75,81.75,82.25,-1,-1.201201201,82.6600342,82.25,82.5,6871.5,567.998425,-,-,6871.874,568.0293463,120.071075,73.892075,46.179,27.42,-,6.2,13.27,1.00999999,-,369138,0.150000006,-,-,0.5,4488000000,-,-
18/12/2017,82.25,83,83.5,82.25,83.25,1,1.215805471,82.97254404,83,83.25,5472.4,454.05895,-,-,5472.611,454.0764363,97.876525,165.4778868,-67.60136175,27.76,-,6.27,13.27,1,-,373626,0.129999995,-,-,0.5,4488000000,-,-
15/12/2017,81,81,82.25,80.75,82.25,1.25,1.543209877,81.99362665,82,82.25,6095.7,499.80855,-,-,6096.242,499.8530013,274.050756,189.6187885,84.4319675,27.42,-,6.2,13.27,1.00999999,-,369138,0.140000001,-,-,0.5,4488000000,-,-
14/12/2017,81,81,82,80,81,0,0,80.89720455,80.75,81,6600,533.92155,-,-,6600.335,533.948815,120.946475,93.746525,27.19995,27.01,-,6.1,13.27,1.019999981,-,363528,0.150000006,-,-,0.5,4488000000,-,-
13/12/2017,78.75,79.25,81.25,79,81,2.25,2.857142857,80.40906612,80.75,81,6966.6,560.1778,-,-,6967.132,560.2202655,102.232046,83.26816025,18.96388575,27.01,-,6.1,13.27,1.019999981,-,363528,0.159999996,-,-,0.5,4488000000,-,-
12/12/2017,79.75,79,79.5,78.25,78.75,-1,-1.253918495,78.85994197,78.5,78.75,7013.7,553.099975,-,-,7014.149,553.1355098,181.8112878,113.1602763,68.6510115,26.26,-,5.94,13.27,1.049999952,-,353430,0.159999996,-,-,0.5,4488000000,-,-
8/12/2017,79.75,80.5,81,79.75,79.75,0,0,80.33674383,79.5,79.75,5136.1,412.61755,-,-,5136.362,412.6386473,106.0770365,75.2995,30.7775365,26.59,-,6.01,13.27,1.039999962,-,357918,0.109999999,-,-,0.5,4488000000,-,-
