Date,Prior,Open,High,Low,Close,Change,%Change,Average,Bid,Offer,AOM Volume (k.Shares),AOM Value (M.Baht),TR Volume (k.Shares),TR Value (M.Baht),Total Volume (k.Shares),Total Value (M.Baht),NVDR Buy Value (M.Baht),NVDR Sell Value (M.Baht),NVDR Net Value (M.Baht),P/E,PEG,P/BV,BVPS (Baht),%Dividend Yield,%12M Dividend Yield,Market Cap. (M.Baht),%Volume Turnover,ROI,Beta,Par (Baht),Listed Shares,Trading Sign,Benefit Sign
25/2/2019,478,480,482,476,476,-2,-0.418410042,478.1357511,476,478,3049.7,1458.1706,-,-,3050.597,1458.598658,209.7247,162.17037,47.55433,12.76,-0.68,2.06,230.91,3.779999971,3.99,571200,0.25,-,-,1,1200000000,-,-
22/2/2019,472,470,478,470,478,6,1.271186441,474.8327792,476,478,3158.1,1499.5694,20,9.56,3179.892,1509.978214,286.924,128.545752,158.378248,12.82,-0.69,2.07,230.91,3.769999981,3.97,573600,0.25999999,-,-,1,1200000000,-,-
21/2/2019,472,472,476,470,472,0,0,472.7519175,472,474,2503.2,1183.3926,7,3.53528,2511.133,1187.367966,301.537,158.7136,142.8234,12.66,-0.68,2.04,230.91,3.809999943,4.03,566400,0.209999993,-,-,1,1200000000,-,-
20/2/2019,462,466,474,466,472,10,2.164502165,470.0128921,470,472,3366.4,1582.2514,-,-,3367.431,1582.735162,580.26782,228.693234,351.574586,12.66,-0.68,2.04,230.91,3.809999943,4.03,566400,0.280000001,-,-,1,1200000000,-,-
18/2/2019,462,466,466,462,462,0,0,463.9873403,462,464,837.3,388.4966,-,-,837.857,388.754822,137.494458,35.98904,101.505418,12.39,-0.66,2,230.91,3.900000095,4.11,554400,0.07,-,-,1,1200000000,-,-
15/2/2019,472,472,472,462,462,-10,-2.118644068,465.5521741,462,464,3785.4,1762.3012,-,-,3786.595,1762.857018,400.3026,544.547348,-144.244748,12.39,-0.66,2,230.91,3.900000095,4.11,554400,0.319999993,-,-,1,1200000000,-,-
14/2/2019,470,468,472,468,472,2,0.425531915,469.7944963,470,472,1188.3,558.2568,39.5,18.5255,1228.438,577.081636,172.460776,51.536662,120.924114,12.66,-0.68,2.04,230.91,3.809999943,4.03,566400,0.100000001,-,-,1,1200000000,-,-
13/2/2019,464,466,470,464,470,6,1.293103448,467.6424107,468,470,1695.8,793.028,7.3,3.518892,1703.373,796.67449,312.274756,178.294,133.980756,12.04,-0.64,2.11,222.77,3.829999924,4.04,564000,0.140000001,-,-,1,1200000000,-,-
12/2/2019,468,468,470,464,464,-4,-0.854700855,466.1169041,464,466,1298.5,605.2528,-,-,1298.736,605.36324,135.11774,164.5828,-29.46506,11.89,-0.64,2.08,222.77,3.880000114,4.09,556800,0.109999999,-,-,1,1200000000,-,-
11/2/2019,472,470,470,466,468,-4,-0.847457627,468.0490743,466,468,1560.9,730.5778,-,-,1561.387,730.805692,236.00888,85.463148,150.545732,11.99,-0.64,2.1,222.77,3.849999905,4.06,561600,0.129999995,-,-,1,1200000000,-,-
8/2/2019,466,464,474,460,472,6,1.287553648,467.937497,470,472,4108.6,1922.568,-,-,4110.124,1923.282884,460.2566,333.69344,126.56316,12.09,-0.65,2.12,222.77,3.809999943,4.03,566400,0.340000004,-,-,1,1200000000,-,-
7/2/2019,470,470,472,466,466,-4,-0.85106383,468.4628171,466,468,1600.2,749.6342,-,-,1600.546,749.79636,138.9376,154.9992,-16.0616,11.94,-0.64,2.09,222.77,3.859999895,4.08,559200,0.129999995,-,-,1,1200000000,-,-
6/2/2019,464,464,472,464,470,6,1.293103448,468.7954086,468,470,2273.8,1065.947,-,-,2275.133,1066.572718,155.8004,174.455,-18.6546,12.04,-0.64,2.11,222.77,3.829999924,4.04,564000,0.189999998,-,-,1,1200000000,-,-
5/2/2019,462,460,466,460,464,2,0.432900433,462.6198431,464,466,1083.5,501.2486,-,-,1084.019,501.488852,152.3344,111.07124,41.26316,11.89,-0.64,2.08,222.77,3.880000114,4.09,556800,0.090000004,-,-,1,1200000000,-,-
4/2/2019,464,464,466,462,462,-2,-0.431034483,463.3951995,462,464,1245.7,577.2514,-,-,1246.246,577.505414,203.706,60.875,142.831,11.83,-0.63,2.07,222.77,3.900000095,4.11,554400,0.100000001,-,-,1,1200000000,-,-
1/2/2019,468,470,470,462,464,-4,-0.854700855,464.9113734,464,466,2923.5,1359.1684,-,-,2924.396,1359.585884,239.345916,338.804,-99.458084,11.89,-0.64,2.08,222.77,3.880000114,4.09,556800,0.239999995,-,-,1,1200000000,-,-
31/1/2019,472,472,472,466,468,-4,-0.847457627,468.8480697,466,468,2043.7,958.1848,50,23.4,2094.575,981.995414,377.83578,308.4692,69.36658,11.99,-0.64,2.1,222.77,3.849999905,4.06,561600,0.170000002,-,-,1,1200000000,-,-
30/1/2019,470,470,474,462,472,2,0.425531915,469.1890668,472,474,5345.2,2507.9094,-,-,5346.382,2508.463284,406.7712,543.719914,-136.948714,12.09,-0.82,2.12,222.77,4.03000021,4.03,566400,0.449999988,-,-,1,1200000000,-,-
29/1/2019,466,470,472,466,470,4,0.858369099,469.3975179,470,472,4786.2,2246.6304,8,3.85632,4796.518,2251.57325,737.626756,280.9133,456.713456,12.04,-0.82,2.11,222.77,4.039999962,4.04,564000,0.400000006,-,-,1,1200000000,-,-
28/1/2019,452,456,468,454,466,14,3.097345133,461.6364485,466,468,6424.4,2965.7372,-,-,6429.165,2967.93555,803.1247,398.903786,404.220914,11.94,-0.81,2.09,222.77,4.079999924,4.08,559200,0.540000021,-,-,1,1200000000,-,-
25/1/2019,450,454,454,448,452,2,0.444444444,450.918438,450,452,2079.4,937.6398,-,-,2079.796,937.818854,476.203924,98.591654,377.61227,11.58,-0.79,2.03,222.77,4.199999809,4.2,542400,0.170000002,-,-,1,1200000000,-,-
24/1/2019,446,446,452,444,450,4,0.896860987,449.5579958,448,450,4061.5,1825.8798,54.2,25.3656,4117.065,1851.85889,493.442384,324.5364,168.905984,11.53,-0.78,2.02,222.77,4.21999979,4.22,540000,0.340000004,-,-,1,1200000000,-,-
23/1/2019,446,446,448,444,446,0,0,446.0748206,446,448,1756.2,783.3966,-,-,1757.144,783.816748,199.186204,116.439808,82.746396,11.42,-0.77,2,222.77,4.260000229,4.26,535200,0.150000006,-,-,1,1200000000,-,-
22/1/2019,444,444,448,442,446,2,0.45045045,445.5906853,444,446,1807.9,805.5834,-,-,1808.371,805.792956,210.292256,72.80423,137.488026,11.42,-0.77,2,222.77,4.260000229,4.26,535200,0.150000006,-,-,1,1200000000,-,-
21/1/2019,442,442,446,442,444,2,0.452488688,444.8125919,442,444,1972.7,877.4818,-,-,1973.678,877.91523,296.002,155.582512,140.419488,11.37,-0.77,1.99,222.77,4.28000021,4.28,532800,0.159999996,-,-,1,1200000000,-,-
18/1/2019,438,438,442,438,442,4,0.913242009,439.8512521,440,442,1864.9,820.2786,-,-,1865.93,820.730598,194.237558,146.989542,47.248016,11.32,-0.77,1.98,222.77,4.300000191,4.3,530400,0.159999996,-,-,1,1200000000,-,-
17/1/2019,426,426,438,426,438,12,2.816901408,434.8049108,436,438,2826.4,1228.9326,-,-,2827.384,1229.359644,186.83636,156.875448,29.960912,11.22,-0.76,1.97,222.77,4.340000153,4.34,525600,0.239999995,-,-,1,1200000000,-,-
16/1/2019,432,432,432,426,426,-6,-1.388888889,428.2074385,426,428,1857.9,795.5666,-,-,1858.3,795.7383,263.389,79.8472,183.5418,10.91,-0.74,1.91,222.77,4.460000038,4.46,511200,0.150000006,-,-,1,1200000000,-,-
15/1/2019,432,434,434,430,432,0,0,432.6142448,430,432,1012.3,437.9354,-,-,1012.546,438.041732,198.2186,33.07696,165.14164,11.07,-0.75,1.94,222.77,4.400000095,4.4,518400,0.079999998,-,-,1,1200000000,-,-
14/1/2019,430,428,432,428,432,2,0.465116279,430.3183638,430,432,699.2,300.8786,50.3,21.5987,749.836,322.621594,180.1536,82.3184,97.8352,11.07,-0.75,1.94,222.77,4.400000095,4.4,518400,0.059999999,-,-,1,1200000000,-,-
11/1/2019,428,428,430,426,430,2,0.46728972,428.5539082,428,430,1686.2,722.6276,-,-,1686.66,722.824858,189.283856,174.8982,14.385656,11.01,-0.75,1.93,222.77,4.420000076,4.42,516000,0.140000001,-,-,1,1200000000,-,-
10/1/2019,434,434,436,422,428,-6,-1.382488479,427.9507378,426,428,2744.5,1174.5108,98.1,41.98196367,2843.79,1217.002292,282.8984537,138.4374,144.4610537,10.96,-0.74,1.92,222.77,4.440000057,4.44,513600,0.239999995,-,-,1,1200000000,-,-
9/1/2019,430,432,436,432,434,4,0.930232558,433.8535714,432,434,1792,777.4656,-,-,1792.573,777.714088,267.696204,197.71364,69.982564,11.12,-0.75,1.95,222.77,4.380000114,4.38,520800,0.150000006,-,-,1,1200000000,-,-
8/1/2019,436,436,436,430,430,-6,-1.376146789,431.8832227,430,432,1055,455.6368,-,-,1055.481,455.845586,107.388392,82.4822,24.906192,11.01,-0.75,1.93,222.77,4.420000076,4.42,516000,0.090000004,-,-,1,1200000000,-,-
7/1/2019,436,438,438,432,436,0,0,434.6448742,434,436,1954.8,849.6438,220.743,95.802462,2175.896,945.599462,280.680062,158.7998,121.880262,11.17,-0.76,1.96,222.77,4.360000134,4.36,523200,0.180000007,-,-,1,1200000000,-,-
4/1/2019,434,434,436,428,436,2,0.460829493,432.9703582,434,436,2685.4,1162.6986,-,-,2685.925,1162.925024,135.1598,69.5742,65.5856,11.17,-0.76,1.96,222.77,4.360000134,4.36,523200,0.230000004,-,-,1,1200000000,-,-
3/1/2019,436,438,440,434,434,-2,-0.458715596,436.7539475,434,436,1260.3,550.441,20,8.72,1280.829,559.39208,81.266402,195.1064,-113.839998,11.12,-0.75,1.95,222.77,4.380000114,4.38,520800,0.109999999,-,-,1,1200000000,-,-
2/1/2019,436,436,440,436,436,0,0,436.9982439,436,438,1252.8,547.4714,-,-,1253.45,547.754794,175.369152,95.49679,79.872362,11.17,-0.76,1.96,222.77,4.360000134,4.36,523200,0.100000001,-,-,1,1200000000,-,-
28/12/2018,432,432,436,430,436,4,0.925925926,433.1363888,434,436,1987.7,860.9452,260.6,112.5792,2248.594,973.651628,205.414768,140.254344,65.160424,11.17,-0.76,1.96,222.77,4.360000134,4.36,523200,0.189999998,-,-,1,1200000000,-,-
27/12/2018,430,434,440,426,432,2,0.465116279,433.6016973,430,432,3535,1532.782,-,-,3536.013,1533.221976,293.9482,542.6582,-248.71,11.07,-,1.94,222.77,4.400000095,-,518400,0.289999992,-,-,1,1200000000,-,-
26/12/2018,428,428,432,426,430,2,0.46728972,429.2340848,428,430,1109,476.0206,-,-,1109.312,476.154024,15.4672,140.945858,-125.478658,11.01,-,1.93,222.77,4.420000076,-,516000,0.090000004,-,-,1,1200000000,-,-
25/12/2018,426,424,428,422,428,2,0.469483568,424.4715598,428,430,1186.7,503.7204,-,-,1187.46,504.04298,50.58904,107.5336,-56.94456,10.96,-,1.92,222.77,4.440000057,-,513600,0.100000001,-,-,1,1200000000,-,-
24/12/2018,438,434,436,426,426,-12,-2.739726027,429.4662199,426,428,2208.4,948.4332,-,-,2209.201,948.77737,65.6106,103.115,-37.5044,10.91,-,1.91,222.77,4.460000038,-,511200,0.180000007,-,-,1,1200000000,-,-
21/12/2018,432,428,438,428,438,6,1.388888889,434.9540026,436,438,2478.4,1077.99,8,3.44,2487.149,1081.752132,499.8434,409.98072,89.86268,11.22,-,1.97,222.77,4.340000153,-,525600,0.209999993,-,-,1,1200000000,-,-
20/12/2018,430,428,432,426,432,2,0.465116279,429.5913603,430,432,745.4,320.2174,-,-,746.005,320.477308,44.27261,77.7384,-33.46579,11.07,-,1.94,222.77,4.400000095,-,518400,0.059999999,-,-,1,1200000000,-,-
19/12/2018,422,424,432,424,430,8,1.895734597,427.8135001,428,430,1231.1,526.6812,-,-,1231.624,526.904614,145.8045,84.653596,61.150904,11.01,-,1.93,222.77,4.420000076,-,516000,0.100000001,-,-,1,1200000000,-,-
18/12/2018,428,428,430,418,422,-6,-1.401869159,423.0118589,420,422,2723.7,1152.1574,-,-,2724.662,1152.565634,223.835724,123.58884,100.246884,10.81,-,1.89,222.77,4.5,-,506400,0.230000004,-,-,1,1200000000,-,-
17/12/2018,428,432,432,426,428,0,0,428.7215909,428,430,985.6,422.548,-,-,986.271,422.835906,95.10428,68.1356,26.96868,10.96,-,1.92,222.77,4.440000057,-,513600,0.079999998,-,-,1,1200000000,-,-
14/12/2018,424,428,432,426,428,4,0.943396226,428.9647296,426,428,2478,1062.9746,-,-,2478.673,1063.263878,242.205544,94.3742,147.831344,10.96,-,1.92,222.77,4.440000057,-,513600,0.209999993,-,-,1,1200000000,-,-
13/12/2018,440,442,442,424,424,-16,-3.636363636,431.7772043,424,426,4340.3,1874.0426,-,-,4343.256,1875.317634,386.492628,210.408,176.084628,10.86,-,1.9,222.77,4.480000019,-,508800,0.360000014,-,-,1,1200000000,-,-
12/12/2018,440,442,444,440,440,0,0,441.1574128,440,442,851.9,375.822,-,-,852.243,375.973366,129.1744,46.8948,82.2796,11.27,-,1.98,222.77,4.320000172,-,528000,0.07,-,-,1,1200000000,-,-
11/12/2018,440,440,442,438,440,0,0,440.1536912,440,442,1091.8,480.5598,-,-,1092.299,480.779278,148.120036,150.3764,-2.256364,11.27,-,1.98,222.77,4.320000172,-,528000,0.100000001,-,-,1,1200000000,-,-
