Date,Prior,Open,High,Low,Close,Change,%Change,Average,Bid,Offer,AOM Volume (k.Shares),AOM Value (M.Baht),TR Volume (k.Shares),TR Value (M.Baht),Total Volume (k.Shares),Total Value (M.Baht),NVDR Buy Value (M.Baht),NVDR Sell Value (M.Baht),NVDR Net Value (M.Baht),P/E,PEG,P/BV,BVPS (Baht),%Dividend Yield,%12M Dividend Yield,Market Cap. (M.Baht),%Volume Turnover,ROI,Beta,Par (Baht),Listed Shares,Trading Sign,Benefit Sign
18/2/2019,48.25,48.5,48.75,48.25,48.5,0.25,0.518134715,48.53528898,48.25,48.5,38098.3,1849.112,-,-,38099.912,1849.190147,143.96805,292.269198,-148.301148,10.22,0.73,1.62,29.94,4.119999886,4.12,1385305.318,0.129999995,-,-,1,28562996250,-,-
15/2/2019,48.25,48.25,48.5,47.75,48.25,0,0,48.07863118,48,48.25,51281.5,2465.544325,-,-,51284.173,2465.673153,186.5662955,457.8783643,-271.3120688,10.17,0.73,1.61,29.94,4.150000095,4.15,1378164.569,0.180000007,-,-,1,28562996250,-,-
14/2/2019,49,49,49.25,48.25,48.25,-0.75,-1.530612245,48.52345437,48.25,48.5,66581.4,3230.759525,103.6,5.0198344,66687.66,3235.908728,238.2029025,375.2590515,-137.056149,10.17,0.73,1.61,29.94,4.150000095,4.15,1378164.569,0.230000004,-,-,1,28562996250,-,-
13/2/2019,48.5,48.75,49.25,48.25,49,0.5,1.030927835,48.85296176,48.75,49,55507.5,2711.705775,-,-,55508.832,2711.770712,370.308695,402.0534,-31.744705,10.33,0.74,1.64,29.94,4.079999924,4.08,1399586.816,0.200000003,-,-,1,28562996250,-,-
12/2/2019,48.25,48.25,48.5,48,48.5,0.25,0.518134715,48.30964108,48.25,48.5,25236.8,1219.18075,-,-,25238.573,1219.266398,193.257125,156.939744,36.317381,10.22,0.73,1.62,29.94,4.119999886,4.12,1385305.318,0.090000004,-,-,1,28562996250,-,-
11/2/2019,48.5,48.25,48.5,48,48.25,-0.25,-0.515463918,48.2360949,48,48.25,45073.4,2174.1648,2700,130.23747,47776.667,2304.560061,851.8697595,284.919375,566.9503845,10.17,0.73,1.61,29.94,4.150000095,4.15,1378164.569,0.170000002,-,-,1,28562996250,-,-
8/2/2019,49,48.75,49,48.5,48.5,-0.5,-1.020408163,48.70846655,48.5,48.75,52078.5,2536.663875,-,-,52080.623,2536.767384,471.7088,578.4413285,-106.7325285,10.22,0.73,1.62,29.94,4.119999886,4.12,1385305.318,0.180000007,-,-,1,28562996250,-,-
7/2/2019,48.75,48.75,49.5,48.75,49,0.25,0.512820513,49.07680992,48.75,49,43047.5,2112.633975,64.2,3.271632,43114.226,2116.029468,203.23155,153.99745,49.2341,10.33,0.74,1.64,29.94,4.079999924,4.08,1399586.816,0.150000006,-,-,1,28562996250,-,-
6/2/2019,49.25,49.25,49.25,48.75,48.75,-0.5,-1.015228426,48.95275234,48.75,49,30913.7,1513.3107,-,-,30915.987,1513.422938,331.692455,299.2137855,32.4786695,10.28,0.74,1.63,29.94,4.099999905,4.1,1392446.067,0.109999999,-,-,1,28562996250,-,-
5/2/2019,49.25,49.25,49.25,48.75,49.25,0,0,49.0310585,49,49.25,18570.6,910.536175,-,-,18572.907,910.6492128,54.30215,244.1371,-189.83495,10.38,0.74,1.65,29.94,4.059999943,4.06,1406727.565,0.07,-,-,1,28562996250,-,-
4/2/2019,49.5,49.75,49.75,49.25,49.25,-0.25,-0.505050505,49.4935961,49.25,49.5,42524.9,2104.710225,412,20.3913632,42939.189,2125.214785,214.3991382,430.5599292,-216.160791,10.38,0.74,1.65,29.94,4.059999943,4.06,1406727.565,0.150000006,-,-,1,28562996250,-,-
1/2/2019,48.5,48.75,49.5,48.5,49.5,1,2.06185567,49.18103088,49.25,49.5,45486.3,2237.063125,-,-,45488.142,2237.15372,214.790843,316.9421875,-102.1513445,10.43,0.75,1.65,29.94,4.039999962,4.04,1413868.314,0.159999996,-,-,1,28562996250,-,-
31/1/2019,48.25,48.5,49.25,48.5,48.5,0.25,0.518134715,48.84044578,48.5,48.75,61479.1,3002.66665,500.1,24.25485,61981.671,3027.042532,683.6247945,789.5385875,-105.913793,10.22,0.73,1.62,29.94,4.119999886,4.12,1385305.318,0.219999999,-,-,1,28562996250,-,-
30/1/2019,48.25,48.5,48.5,47.5,48.25,0,0,48.01169423,48,48.25,51236.8,2459.965575,-,-,51239.691,2460.104453,383.968365,335.672426,48.295939,10.17,0.73,1.61,29.94,4.150000095,4.15,1378164.569,0.180000007,-,-,1,28562996250,-,-
29/1/2019,48.75,48.5,48.75,47.25,48.25,-0.5,-1.025641026,47.96482485,48,48.25,82281.1,3946.59855,-,-,82287.36,3946.898987,497.9496838,596.831292,-98.88160825,10.17,0.73,1.61,29.94,4.150000095,4.15,1378164.569,0.289999992,-,-,1,28562996250,-,-
28/1/2019,48.75,48.75,49.25,48.5,48.75,0,0,48.84733651,48.5,48.75,44516.7,2174.522225,-,-,44519.447,2174.656481,580.170025,442.044,138.126025,10.28,0.74,1.63,29.94,4.099999905,4.1,1392446.067,0.159999996,-,-,1,28562996250,-,-
25/1/2019,49,49,49.25,48.25,48.75,-0.25,-0.510204082,48.77847135,48.5,48.75,68842,3358.007525,2700,131.625,71545.513,3489.803737,451.721715,821.617472,-369.895757,10.28,0.74,1.63,29.94,4.099999905,4.1,1392446.067,0.25,-,-,1,28562996250,-,-
24/1/2019,49.5,49.5,50,49,49,-0.5,-1.01010101,49.40294155,49,49.25,65759.6,3248.717675,700,34.3125,66462.03,3283.15055,407.5466325,683.175175,-275.6285425,10.33,0.74,1.64,29.94,4.079999924,4.08,1399586.816,0.230000004,-,-,1,28562996250,-,-
23/1/2019,49.5,49.5,50,49.25,49.5,0,0,49.61038303,49.25,49.5,97284.2,4826.306425,1200,59.50956,98486.663,4885.938099,414.7232495,836.62021,-421.8969605,10.43,0.75,1.65,29.94,4.039999962,4.04,1413868.314,0.340000004,-,-,1,28562996250,-,-
22/1/2019,48.75,48.75,49.75,48.75,49.5,0.75,1.538461538,49.2479841,49.25,49.5,60630.6,2985.934825,100.6,4.97880466,60734.823,2991.092014,296.427917,289.6822,6.745717,10.43,0.75,1.65,29.94,4.039999962,4.04,1413868.314,0.209999993,-,-,1,28562996250,-,-
21/1/2019,48.25,48.5,49,48.5,48.75,0.5,1.03626943,48.74375252,48.75,49,40896.5,1993.448875,-,-,40898.879,1993.564754,320.797675,205.524011,115.273664,10.28,0.74,1.63,29.94,4.099999905,4.1,1392446.067,0.140000001,-,-,1,28562996250,-,-
18/1/2019,47.25,48,48.5,47.75,48.25,1,2.116402116,48.05996254,48.25,48.5,43114,2072.057225,-,-,43115.74,2072.140808,571.45255,232.0500313,339.4025188,10.17,0.73,1.61,29.94,4.150000095,4.15,1378164.569,0.150000006,-,-,1,28562996250,-,-
17/1/2019,47.5,47.25,48,47.25,47.25,-0.25,-0.526315789,47.46805716,47.25,47.5,53656,2546.946075,-,-,53657.795,2547.031465,596.3579175,519.8320468,76.52587075,9.96,0.71,1.58,29.94,4.230000019,4.23,1349601.573,0.189999998,-,-,1,28562996250,-,-
16/1/2019,47.75,48,48.25,47,47.5,-0.25,-0.523560209,47.56785667,47.5,47.75,71303.6,3391.759425,-,-,71307.156,3391.928223,558.721425,528.573275,30.14815,10.01,0.72,1.59,29.94,4.210000038,4.21,1356742.322,0.25,-,-,1,28562996250,-,-
15/1/2019,48,48.25,48.5,47.5,47.75,-0.25,-0.520833333,47.82769239,47.5,47.75,42908,2052.190625,-,-,42910.302,2052.300759,447.459325,236.54515,210.914175,10.06,0.72,1.6,29.94,4.190000057,4.19,1363883.071,0.150000006,-,-,1,28562996250,-,-
14/1/2019,49.25,48.75,49,47.5,48,-1.25,-2.538071066,47.99831865,47.75,48,63594.7,3052.438675,102,4.896,63701.142,3057.548285,363.6746643,579.953525,-216.2788608,10.12,0.72,1.6,29.94,4.170000076,4.17,1371023.82,0.219999999,-,-,1,28562996250,-,-
11/1/2019,48.75,48.75,49.25,48.75,49.25,0.5,1.025641026,49.0154471,49,49.25,46822.7,2295.035575,67.9,3.493455,46892.456,2298.619914,536.587511,458.480007,78.107504,10.38,0.74,1.65,29.94,4.059999943,4.06,1406727.565,0.159999996,-,-,1,28562996250,-,-
10/1/2019,48.25,48.25,49,48,48.75,0.5,1.03626943,48.4644418,48.5,48.75,70224.3,3403.3815,-,-,70226.349,3403.480922,557.7768755,637.288785,-79.5119095,10.28,0.74,1.63,29.94,4.099999905,4.1,1392446.067,0.25,-,-,1,28562996250,-,-
9/1/2019,48,49.25,49.25,48,48.25,0.25,0.520833333,48.622718,48.25,48.5,61760.5,3002.963375,405.6,20.245792,62169.208,3023.360335,779.274695,477.928805,301.34589,10.17,0.73,1.61,29.94,4.150000095,4.15,1378164.569,0.219999999,-,-,1,28562996250,-,-
8/1/2019,48,48.25,48.75,47.75,48,0,0,48.05115302,48,48.25,50671.5,2434.824,202.1,9.7008,50875.703,2444.625964,257.8828145,436.57375,-178.6909355,10.12,0.72,1.6,29.94,4.170000076,4.17,1371023.82,0.180000007,-,-,1,28562996250,-,-
7/1/2019,46.75,47.25,48.75,47.25,48,1.25,2.673796791,47.97002477,48,48.25,86356.3,4142.51385,-,-,86360.447,4142.713274,276.043068,436.507928,-160.46486,10.12,0.72,1.6,29.94,4.170000076,4.17,1371023.82,0.300000012,-,-,1,28562996250,-,-
4/1/2019,45.5,45.5,47,45.25,46.75,1.25,2.747252747,46.15419226,46.5,46.75,60708.3,2801.94255,172.8,8.0784,60883.71,2810.141654,367.709075,220.287683,147.421392,9.85,0.71,1.56,29.94,4.28000021,4.28,1335320.075,0.209999993,-,-,1,28562996250,-,-
3/1/2019,46.25,46.5,47,45.25,45.5,-0.75,-1.621621622,46.04540602,45.25,45.5,53438.4,2460.592825,-,-,53443.778,2460.841818,191.4823165,470.2200008,-278.7376843,9.59,0.69,1.52,29.94,4.400000095,4.4,1299616.329,0.189999998,-,-,1,28562996250,-,-
2/1/2019,46,46.25,46.75,46.25,46.25,0.25,0.543478261,46.43871199,46.25,46.5,30481.9,1415.540175,332,15.355,30817.306,1431.053728,231.8567175,392.0534925,-160.196775,9.75,0.7,1.54,29.94,4.320000172,4.32,1321038.577,0.109999999,-,-,1,28562996250,-,-
28/12/2018,45.5,45.75,46.5,45.75,46,0.5,1.098901099,46.0400841,46,46.25,40796.1,1878.255875,67,3.082,40865.477,1881.44754,684.914485,314.7338413,370.1806438,9.7,0.69,1.54,29.94,4.349999905,4.35,1313897.828,0.150000006,-,-,1,28562996250,-,-
27/12/2018,45.5,47,47.5,45.25,45.5,0,0,46.50488903,45.5,45.75,92559.3,4304.459975,18.3,0.83265,92583.391,4305.563421,812.41357,839.682825,-27.269255,9.59,-,1.52,29.94,4.400000095,-,1299616.329,0.319999993,-,-,1,28562996250,-,-
26/12/2018,45.25,45.5,45.75,45.25,45.5,0.25,0.552486188,45.51693573,45.5,45.75,48055.2,2187.32545,1355.8,61.928348,49416.287,2249.494789,139.1915575,348.4107748,-209.2192173,9.59,-,1.52,29.94,4.400000095,-,1299616.329,0.170000002,-,-,1,28562996250,-,-
25/12/2018,47.5,46.75,46.75,45.25,45.25,-2.25,-4.736842105,45.56899471,45.25,45.5,57988.5,2642.47765,1747,79.05175,59740.285,2721.747523,140.223925,316.35199,-176.128065,9.54,-,1.51,29.94,4.420000076,-,1292475.58,0.209999993,-,-,1,28562996250,-,-
24/12/2018,47.5,47.25,48.25,47,47.5,0,0,47.5590032,47.5,47.75,30399.2,1445.75565,105.2,5.12677,30507.031,1451.007673,120.6907,250.2637965,-129.5730965,10.01,-,1.59,29.94,4.210000038,-,1356742.322,0.109999999,-,-,1,28562996250,-,-
21/12/2018,46.75,46.5,47.5,46.5,47.5,0.75,1.604278075,47.14730593,47.25,47.5,52923.7,2495.209875,930.1,45.530326,53856.134,2540.850085,895.3428555,805.1770235,90.165832,10.01,-,1.59,29.94,4.210000038,-,1356742.322,0.189999998,-,-,1,28562996250,-,-
20/12/2018,47,46.75,47.25,46.5,46.75,-0.25,-0.531914894,46.81347453,46.75,47,41622.6,1948.498525,68.3,3.427294,41694.234,1952.082017,96.650182,375.3319095,-278.6817275,9.85,-,1.56,29.94,4.28000021,-,1335320.075,0.150000006,-,-,1,28562996250,-,-
19/12/2018,47.25,46.75,47.25,46.25,47,-0.25,-0.529100529,46.62834677,47,47.25,87102.7,4061.4549,501.1,23.805932,87609.141,4085.510228,321.3564108,359.778275,-38.42186425,9.91,-,1.57,29.94,4.260000229,-,1342460.824,0.310000002,-,-,1,28562996250,-,-
18/12/2018,48,47.5,47.75,47,47.25,-0.75,-1.5625,47.22805892,47,47.25,64938.7,3066.92875,1530.9,72.407529,66473.627,3139.526755,428.4926693,379.223374,49.26929525,9.96,-,1.58,29.94,4.230000019,-,1349601.573,0.230000004,-,-,1,28562996250,-,-
17/12/2018,47.75,47.75,48.25,47.75,48,0.25,0.523560209,47.97847056,47.75,48,39167.3,1879.18715,-,-,39169.331,1879.2845,279.9603,306.0812685,-26.1209685,10.12,-,1.6,29.94,4.170000076,-,1371023.82,0.140000001,-,-,1,28562996250,-,-
14/12/2018,47.5,47.5,48.25,47.25,47.75,0.25,0.526315789,47.70636687,47.5,47.75,51388.7,2451.568175,-,-,51396.559,2451.943331,307.0673525,433.7047088,-126.6373563,10.06,-,1.6,29.94,4.190000057,-,1363883.071,0.180000007,-,-,1,28562996250,-,-
13/12/2018,49,49,49.25,47,47.5,-1.5,-3.06122449,48.12112146,47.5,47.75,107105.5,5154.036775,223.9,10.94435,107338.009,5165.39665,643.4541848,584.267925,59.18625975,10.01,-,1.59,29.94,4.210000038,-,1356742.322,0.379999995,-,-,1,28562996250,-,-
12/12/2018,49.25,49.5,49.75,48.75,49,-0.25,-0.507614213,49.14046263,48.75,49,55457.1,2725.18755,495,24.27875,55956.526,2749.683717,197.35857,238.6813683,-41.32279825,10.33,-,1.64,29.94,4.079999924,-,1399586.816,0.200000003,-,-,1,28562996250,-,-
11/12/2018,49.5,49.5,49.75,49,49.25,-0.25,-0.505050505,49.39433982,49.25,49.5,51995.7,2568.293275,20,0.985,52019.555,2569.468846,265.9411348,417.7322435,-151.7911088,10.38,-,1.65,29.94,4.059999943,-,1406727.565,0.180000007,-,-,1,28562996250,-,-
7/12/2018,50.25,50.5,50.75,49.5,49.5,-0.75,-1.492537313,49.92134325,49.5,49.75,60108,3000.6721,300.5,16.64975,60412.166,3017.505136,463.7668375,440.6944503,23.07238725,10.43,-,1.65,29.94,4.039999962,-,1413868.314,0.209999993,-,-,1,28562996250,-,-
6/12/2018,51.5,50.5,50.75,50,50.25,-1.25,-2.427184466,50.42913406,50.25,50.5,57776.7,2913.62895,78.7,3.96877017,57858.176,2917.737946,387.8157755,300.617607,87.1981685,10.59,-,1.68,29.94,3.980000019,-,1435290.562,0.200000003,-,-,1,28562996250,-,-
4/12/2018,51.75,51.5,51.75,51,51.5,-0.25,-0.483091787,51.41002385,51.5,51.75,59150.4,3040.923475,3682.6,189.594986,62836.092,3230.67737,760.9339013,272.8876548,488.0462465,10.86,-,1.72,29.94,3.880000114,-,1470994.307,0.219999999,-,-,1,28562996250,-,-
3/12/2018,49.25,50.5,52.25,50.25,51.75,2.5,5.076142132,51.51246741,51.5,51.75,102166.4,5262.84335,-,-,102172.645,5263.165181,507.9656235,157.6132888,350.3523348,10.91,-,1.73,29.94,3.859999895,-,1478135.056,0.360000014,-,-,1,28562996250,-,-
30/11/2018,49.25,49.5,50,49,49.25,0,0,49.42579191,49.25,49.5,50870.8,2514.329575,79.2,3.9006,50951.91,2518.324647,772.9418083,376.5381945,396.4036138,10.38,-,1.65,29.94,4.059999943,-,1406727.565,0.180000007,-,-,1,28562996250,-,-
29/11/2018,49,49.25,50,49.25,49.25,0.25,0.510204082,49.52226811,49,49.25,31648.4,1567.30055,70,3.4475,31720.815,1570.867786,376.1170398,262.78293,113.3341098,10.38,-,1.65,29.94,4.059999943,-,1406727.565,0.109999999,-,-,1,28562996250,-,-
28/11/2018,48.75,49,49.5,48.75,49,0.25,0.512820513,49.09556545,48.75,49,32987.6,1619.544875,400,19.796,33389.007,1639.409993,377.1183305,117.238745,259.8795855,10.33,-,1.64,29.94,4.079999924,-,1399586.816,0.119999997,-,-,1,28562996250,-,-
27/11/2018,48.5,48.25,49,48.25,48.75,0.25,0.515463918,48.6846557,48.5,48.75,32470.7,1580.82485,2848.5,138.5708125,35321.626,1719.513889,205.5171013,245.6344368,-40.1173355,10.28,-,1.63,29.94,4.099999905,-,1392446.067,0.119999997,-,-,1,28562996250,-,-
26/11/2018,48.75,48.5,48.75,48.25,48.5,-0.25,-0.512820513,48.48728622,48.25,48.5,27399.4,1328.52255,261.6,12.847584,27662.849,1341.459874,161.01996,293.702895,-132.682935,10.22,-,1.62,29.94,4.119999886,-,1385305.318,0.100000001,-,-,1,28562996250,-,-
23/11/2018,48,48.25,49,48,48.75,0.75,1.5625,48.49812128,48.5,48.75,39162.2,1899.293125,-,-,39163.802,1899.370577,343.1805375,110.94595,232.2345875,10.28,-,1.63,29.94,4.099999905,-,1392446.067,0.140000001,-,-,1,28562996250,-,-
22/11/2018,48.25,48.5,48.75,48,48,-0.25,-0.518134715,48.29366578,48,48.25,26426.3,1276.2229,133.6,6.4128,26562.803,1282.776385,289.74935,260.7461155,29.0032345,10.12,-,1.6,29.94,4.170000076,-,1371023.82,0.090000004,-,-,1,28562996250,-,-
21/11/2018,48.5,48,48.75,48,48.25,-0.25,-0.515463918,48.28243573,48.25,48.5,53508.9,2583.540025,1322.7,63.952094,54834.216,2647.618817,616.9531745,301.267834,315.6853405,10.17,-,1.61,29.94,4.150000095,-,1378164.569,0.189999998,-,-,1,28562996250,-,-
20/11/2018,48.75,48.75,49,48.25,48.5,-0.25,-0.512820513,48.6448218,48.5,48.75,27612.9,1343.2246,615.2,31.970132,28229.828,1375.278944,168.2199838,303.2351583,-135.0151745,10.22,-,1.62,29.94,4.119999886,-,1385305.318,0.100000001,-,-,1,28562996250,-,-
19/11/2018,48.75,48.75,49,48.5,48.75,0,0,48.73706546,48.5,48.75,36193.8,1763.9796,1198.3,59.009125,37394.728,1823.116922,367.7986375,265.860475,101.9381625,10.28,-,1.63,29.94,4.099999905,-,1392446.067,0.129999995,-,-,1,28562996250,-,-
16/11/2018,48.75,48.75,49.25,48.5,48.75,0,0,48.90704717,48.75,49,39354.1,1924.692825,64.2,3.2362899,39419.807,1928.002964,374.785534,127.419746,247.365788,10.28,-,1.63,29.94,4.099999905,-,1392446.067,0.140000001,-,-,1,28562996250,-,-
15/11/2018,49,49,49.25,48.5,48.75,-0.25,-0.510204082,48.89562049,48.75,49,57846.6,2828.4454,1243.9,60.640125,59092.745,2889.195622,512.649065,460.900292,51.748773,10.28,-,1.63,29.94,4.099999905,-,1392446.067,0.209999993,-,-,1,28562996250,-,-
14/11/2018,50,49.5,49.5,48.5,49,-1,-2,49.03058522,48.75,49,75095.1,3681.9567,4427.3,220.270404,79530.969,3902.647742,415.188981,737.1247963,-321.9358153,10.33,-,1.64,29.94,4.079999924,-,1399586.816,0.280000001,-,-,1,28562996250,-,-
13/11/2018,49.75,49.5,50.5,49.5,50,0.25,0.502512563,50.01069429,49.75,50,60123.2,3006.802975,19.6,0.98,60144.969,3007.891512,459.2091748,387.8597685,71.34940625,10.54,-,1.67,29.92,4,-,1428149.813,0.209999993,-,-,1,28562996250,-,-
12/11/2018,49.75,50,50.25,49.75,49.75,0,0,49.94896137,49.75,50,35330.1,1764.7018,-,-,35332.25,1764.809325,366.099725,293.432475,72.66725,11.14,-,1.66,29.92,4.019999981,-,1421009.063,0.119999997,-,-,1,28562996250,-,-
9/11/2018,50.75,50.25,50.5,49.75,49.75,-1,-1.97044335,50.09988301,49.75,50,47183.7,2363.89785,186,9.271725,47372.233,2373.296769,529.610325,553.9367293,-24.32640425,11.14,-,1.66,29.92,4.019999981,-,1421009.063,0.170000002,-,-,1,28562996250,-,-
8/11/2018,50.25,50.75,51.25,50.75,50.75,0.5,0.995024876,50.9836477,50.75,51,56791.7,2895.448025,159.4,8.53572,56954.573,2904.160829,829.5694188,284.361506,545.2079128,11.37,-,1.7,29.92,3.940000057,-,1449572.06,0.200000003,-,-,1,28562996250,-,-
7/11/2018,49.75,50.25,50.5,49.5,50.25,0.5,1.005025126,50.01473441,50.25,50.5,61291.9,3065.4981,1600,81.092,62894.4,3146.715032,705.2148613,483.007945,222.2069163,11.26,-,1.68,29.92,3.980000019,-,1435290.562,0.219999999,-,-,1,28562996250,-,-
6/11/2018,49.25,49.5,50.25,49.5,49.75,0.5,1.015228426,49.93643244,49.75,50,45290,2261.621025,477.3,23.910745,45769.351,2285.634358,433.2908008,177.208,256.0828008,11.14,-,1.66,29.92,4.019999981,-,1421009.063,0.159999996,-,-,1,28562996250,-,-
5/11/2018,49.75,49.25,49.5,49,49.25,-0.5,-1.005025126,49.27173436,49.25,49.5,46735.9,2302.75885,19.8,0.97515,46758.839,2303.88916,835.0745,327.7856,507.2889,11.03,-,1.65,29.92,4.059999943,-,1406727.565,0.170000002,-,-,1,28562996250,-,-
2/11/2018,49.5,49.75,50.25,49.25,49.75,0.25,0.505050505,49.78753142,49.75,50,76979.5,3832.619275,158,7.8605,77142.867,3840.74675,568.709315,648.165975,-79.45666,11.14,-,1.66,29.92,4.019999981,-,1421009.063,0.270000011,-,-,1,28562996250,-,-
1/11/2018,51,50.75,51,49.5,49.5,-1.5,-2.941176471,49.95685441,49.25,49.5,101938,5092.501825,114,5.643,102056.754,5098.38291,458.708791,574.6523638,-115.9435728,11.09,-,1.65,29.92,4.039999962,-,1413868.314,0.360000014,-,-,1,28562996250,-,-
31/10/2018,49.25,50,51,49.5,51,1.75,3.553299492,50.31261744,51,51.25,72326.1,3638.9154,170.6,8.9627229,72500.583,3648.072809,612.7120125,851.7010413,-238.9890288,11.42,-,1.7,29.92,3.920000076,-,1456712.809,0.25,-,-,1,28562996250,-,-
30/10/2018,48.75,48.75,49.5,48.5,49.25,0.5,1.025641026,49.19236331,49.25,49.5,43117.5,2121.051725,3718.7,183.145975,46838.299,2304.301044,351.164049,418.4792743,-67.31522525,11.03,-,1.65,29.92,4.059999943,-,1406727.565,0.170000002,-,-,1,28562996250,-,-
29/10/2018,48.25,48.5,49.5,48.5,48.75,0.5,1.03626943,48.92174913,48.5,48.75,30536.4,1493.8941,-,-,30539.823,1494.061924,275.207065,229.423455,45.78361,10.92,-,1.63,29.92,4.099999905,-,1392446.067,0.109999999,-,-,1,28562996250,-,-
26/10/2018,49.5,49.25,49.5,48.25,48.25,-1.25,-2.525252525,48.62454227,48.25,48.5,94270.4,4583.85505,-,-,94277.536,4584.202576,473.528931,656.9241488,-183.3952178,10.81,-,1.61,29.92,4.150000095,-,1378164.569,0.330000013,-,-,1,28562996250,-,-
25/10/2018,48.5,47.75,50,47.75,49.5,1,2.06185567,48.74459694,49.25,49.5,110238.5,5373.53125,37.9,1.87605,110282.476,5375.703186,532.9922625,1334.406911,-801.414648,11.09,-,1.65,29.92,4.039999962,-,1413868.314,0.389999986,-,-,1,28562996250,-,-
24/10/2018,50.25,48.75,49.25,48.5,48.5,-1.75,-3.482587065,48.7956907,48.5,48.75,99742.4,4866.9993,515.6,26.0306,100264.915,4893.368876,426.6304565,1321.760763,-895.1303063,10.86,-,1.62,29.92,4.119999886,-,1385305.318,0.349999994,-,-,1,28562996250,-,-
22/10/2018,50.5,50.75,51,50.25,50.25,-0.25,-0.495049505,50.54399189,50.25,50.5,25528,1290.287025,800,40.756,26330.933,1331.191452,312.3588815,163.3981803,148.9607013,11.26,-,1.68,29.92,3.980000019,-,1435290.562,0.090000004,-,-,1,28562996250,-,-
19/10/2018,51,50.75,51,50.5,50.5,-0.5,-0.980392157,50.65507256,50.5,50.75,60801.7,3079.914525,7383,373.9866033,68188.001,3454.068918,719.3866825,1087.997125,-368.6104425,11.31,-,1.69,29.92,3.960000038,-,1442431.311,0.239999995,-,-,1,28562996250,-,-
18/10/2018,51,50.75,51.5,50.5,51,0,0,50.95709851,51,51.25,42968.2,2189.5348,38.6,1.9686,43009.431,2191.637564,247.1730098,451.6835,-204.5104903,11.42,-,1.7,29.92,3.920000076,-,1456712.809,0.159999996,-,-,1,28562996250,-,-
17/10/2018,51,51.5,51.75,51,51,0,0,51.35241656,51,51.25,39322.5,2019.3054,20,1.02,39345.841,2020.497124,279.965875,225.9341775,54.0316975,11.42,-,1.7,29.92,3.920000076,-,1456712.809,0.140000001,-,-,1,28562996250,-,-
16/10/2018,51.5,51.5,51.75,51,51,-0.5,-0.970873786,51.22448851,51,51.25,43143.3,2209.993475,-,-,43145.745,2210.119208,188.578971,540.2705393,-351.6915683,11.42,-,1.7,29.92,3.920000076,-,1456712.809,0.150000006,-,-,1,28562996250,-,-
12/10/2018,51,51.5,52,51,51.5,0.5,0.980392157,51.44460583,51.25,51.5,78177,4021.78495,18.7,0.96305,78199.318,4022.934335,497.4988885,522.9629158,-25.46402725,11.54,-,1.72,29.92,3.880000114,-,1470994.307,0.270000011,-,-,1,28562996250,XD,XD
11/10/2018,54,51.25,52,50.75,51,-3,-5.555555556,51.29381689,51,51.25,161422.9,8279.996675,20268.5,1038.739952,181700.758,9319.217746,1000.930213,2677.500923,-1676.57071,11.42,-,1.7,29.92,3.920000076,-,1456712.809,0.639999986,-,-,1,28562996250,XD,XD
10/10/2018,52.25,52.75,54,52.75,54,1.75,3.349282297,53.51478174,53.75,54,84425.1,4517.9908,10500,565.25,94929.079,5083.453209,1526.329442,673.9272125,852.402229,12.1,-,1.8,29.92,3.700000048,-,1542401.798,0.330000013,-,-,1,28562996250,-,-
9/10/2018,51.75,52,52.5,51.75,52.25,0.5,0.966183575,52.07124128,52,52.25,60714.8,3161.495,16012.375,833.8482438,76731.161,3995.551034,542.140625,687.620937,-145.480312,11.7,-,1.75,29.92,3.829999924,-,1492416.554,0.270000011,-,-,1,28562996250,-,-
8/10/2018,52.5,52.5,53,51.75,51.75,-0.75,-1.428571429,52.29592083,51.75,52,62608.3,3274.1587,19.1,0.988425,62632.408,3275.410077,306.073557,427.928825,-121.855268,11.59,-,1.73,29.92,3.859999895,-,1478135.056,0.219999999,-,-,1,28562996250,-,-
5/10/2018,53,52.5,53,52.25,52.5,-0.5,-0.943396226,52.64030736,52.25,52.5,45275.6,2383.3215,-,-,45278.559,2383.477658,234.742551,432.0276835,-197.2851325,11.76,-,1.75,29.92,3.809999943,-,1499557.303,0.159999996,-,-,1,28562996250,-,-
4/10/2018,53.5,53.25,53.75,52.5,53,-0.5,-0.934579439,52.97761432,52.75,53,79805.5,4227.905,91.3,4.861725,79902.95,4233.093229,473.0662595,688.5401808,-215.4739213,11.87,-,1.77,29.92,3.769999981,-,1513838.801,0.280000001,-,-,1,28562996250,-,-
3/10/2018,54.5,54.5,54.75,53.25,53.5,-1,-1.834862385,53.95666214,53.5,53.75,57174.6,3084.950575,1500,80.25,58679.077,3165.443054,345.968538,290.161603,55.806935,11.98,-,1.79,29.92,3.74000001,-,1528120.299,0.209999993,-,-,1,28562996250,-,-
2/10/2018,54.75,54.75,55.25,54.25,54.5,-0.25,-0.456621005,54.73350988,54.25,54.5,75827.2,4150.2888,350,19.11625,76182.345,4169.686883,279.451279,700.9131,-421.461821,12.21,-,1.82,29.92,3.670000076,-,1556683.296,0.270000011,-,-,1,28562996250,-,-
1/10/2018,54.25,54.75,55,54.5,54.75,0.5,0.921658986,54.88707777,54.75,55,56906.2,3123.415025,-,-,56910.046,3123.625678,599.803587,148.4312445,451.3723425,12.26,-,1.83,29.92,3.650000095,-,1563824.045,0.200000003,-,-,1,28562996250,-,-
