Date,Prior,Open,High,Low,Close,Change,%Change,Average,Bid,Offer,AOM Volume (k.Shares),AOM Value (M.Baht),TR Volume (k.Shares),TR Value (M.Baht),Total Volume (k.Shares),Total Value (M.Baht),NVDR Buy Value (M.Baht),NVDR Sell Value (M.Baht),NVDR Net Value (M.Baht),P/E,PEG,P/BV,BVPS (Baht),%Dividend Yield,%12M Dividend Yield,Market Cap. (M.Baht),%Volume Turnover,ROI,Beta,Par (Baht),Listed Shares,Trading Sign,Benefit Sign
9/10/2018,62.25,62.5,62.75,62,62.25,0,0,62.33205754,62,62.25,16787,1046.36825,2811.788,175.6142,19601.954,1222.180133,176.917925,402.26542,-225.347495,37.5,-,6.42,9.7,1.379999995,-,889284.825,0.140000001,-,-,1,14285700000,-,-
8/10/2018,63,63,63.5,62,62.25,-0.75,-1.19047619,62.66840063,62.25,62.5,21429.7,1342.965025,52.5,3.268125,21486.627,1346.511322,199.6890683,362.0676,-162.3785318,37.5,-,6.42,9.7,1.379999995,-,889284.825,0.150000006,-,-,1,14285700000,-,-
5/10/2018,63.5,63,63.5,62.75,63,-0.5,-0.787401575,63.07566484,62.75,63,21689.4,1368.073325,-,-,21693.691,1368.34427,169.939413,262.109435,-92.170022,37.95,-,6.49,9.7,1.370000005,-,899999.1,0.150000006,-,-,1,14285700000,-,-
4/10/2018,64.25,64.25,64.5,63.25,63.5,-0.75,-1.167315175,63.71643828,63.25,63.5,23775.6,1514.89655,-,-,23779.352,1515.135804,202.9200388,263.9085,-60.98846125,38.26,-,6.55,9.7,1.350000024,-,907141.95,0.170000002,-,-,1,14285700000,-,-
3/10/2018,64.5,64.75,64.75,64.25,64.25,-0.25,-0.387596899,64.42345593,64.25,64.5,11223.6,723.0631,-,-,11225.062,723.1574838,129.7338153,243.9698,-114.2359848,38.71,-,6.62,9.7,1.340000033,-,917856.225,0.079999998,-,-,1,14285700000,-,-
2/10/2018,65,64.75,65,64,64.5,-0.5,-0.769230769,64.37297708,64.25,64.5,33194.6,2136.835225,-,-,33198.937,2137.114441,217.460375,614.439,-396.978625,38.86,-,6.65,9.7,1.330000043,-,921427.65,0.230000004,-,-,1,14285700000,-,-
1/10/2018,65.5,65.5,65.75,64.75,65,-0.5,-0.763358779,65.08010194,64.75,65,15439.7,1004.81725,-,-,15442.314,1004.987397,194.092225,89.027558,105.064667,39.16,-,6.7,9.7,1.320000052,-,928570.5,0.109999999,-,-,1,14285700000,-,-
28/9/2018,65.25,65.25,65.5,64.75,65.5,0.25,0.383141762,65.21815258,65.25,65.5,18841.4,1228.8013,-,-,18842.613,1228.88047,530.5125625,234.358175,296.1543875,39.46,-,6.75,9.7,1.309999943,-,935713.35,0.129999995,-,-,1,14285700000,-,-
27/9/2018,65,64.75,65.5,64.25,65.25,0.25,0.384615385,64.88809996,65.25,65.5,33308.3,2161.3123,-,-,33311.256,2161.504216,844.773675,520.60229,324.171385,39.31,-,6.73,9.7,1.320000052,-,932141.925,0.230000004,-,-,1,14285700000,-,-
26/9/2018,66.5,66.25,66.5,64.5,65,-1.5,-2.255639098,65.18156933,64.75,65,50786.8,3310.363325,-,-,50791.664,3310.680152,680.3010063,457.43595,222.8650563,39.16,-,6.7,9.7,1.320000052,-,928570.5,0.360000014,-,-,1,14285700000,-,-
